Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
1837,2,,2014-03-25 13:45:39.830,6,,18,,,2014-03-25 13:45:39.830,0,,1645,
1838,2,,2014-03-25 13:50:52.267,1,,18,,,2014-03-25 13:50:52.267,0,,1733,
1839,2,,2014-03-25 14:05:03.170,6,,18,,,2014-03-25 14:05:03.170,2,,1824,
1841,2,,2013-01-26 04:39:56.390,4,,2550,,,2013-01-26 04:39:56.390,1,,1840,peterm
1844,2,,2014-03-26 08:14:15.653,7,,240,,,2014-03-26 08:14:15.653,0,,1843,
1845,2,,2014-03-26 08:25:54.383,6,,240,,,2014-03-26 08:25:54.383,2,,1842,
1846,2,,2014-03-26 08:29:04.887,2,,240,,,2014-03-26 08:29:04.887,0,,1840,
1848,2,,2014-03-26 15:49:00.730,2,,1667,,,2014-03-26 15:49:00.730,1,,1847,
1849,2,,2014-03-26 16:35:49.120,2,,2555,,,2014-03-26 16:35:49.120,1,,1831,
1851,2,,2014-03-27 01:25:03.057,4,,177,177,2014-03-27 01:35:53.747,2014-03-27 01:35:53.747,0,,1850,
1852,2,,2014-03-27 05:22:47.010,2,,1667,,,2014-03-27 05:22:47.010,0,,1850,
1853,2,,2014-03-27 09:24:44.107,1,,1511,-1,2017-05-23 12:37:19.983,2014-03-27 09:24:44.107,0,,1850,
1855,2,,2014-03-27 10:33:55.300,4,,1511,-1,2017-04-13 12:57:29.653,2014-03-28 08:25:23.200,0,,1670,
1856,2,,2014-03-27 13:45:31.477,7,,263,,,2014-03-27 13:45:31.477,1,,1842,
1858,2,,2014-03-28 01:06:48.837,5,,177,,,2014-03-28 01:06:48.837,2,,1857,
1861,2,,2014-03-28 21:51:04.937,8,,2574,2574,2016-03-02 15:58:04.447,2016-03-02 15:58:04.447,0,,1857,
1864,2,,2014-03-29 18:30:07.307,3,,1970,,,2014-03-29 18:30:07.307,0,,1863,
1865,2,,2014-03-30 12:09:34.970,5,,2360,,,2014-03-30 12:09:34.970,1,,1811,
1866,2,,2014-03-30 20:58:23.097,7,,2580,,,2014-03-30 20:58:23.097,1,,1863,
1867,2,,2014-03-30 21:21:14.937,3,,2580,,,2014-03-30 21:21:14.937,0,,298,
1868,2,,2014-03-31 12:26:16.680,3,,1511,1511,2014-03-31 13:19:22.123,2014-03-31 13:19:22.123,0,,1862,
1869,2,,2014-03-31 12:55:46.210,8,,1511,-1,2017-05-23 12:37:19.983,2014-03-31 14:59:36.247,0,,1857,
1870,2,,2014-03-31 13:59:51.730,2,,2585,,,2014-03-31 13:59:51.730,2,,1862,
1871,2,,2014-03-31 17:54:50.920,4,,505,,,2014-03-31 17:54:50.920,3,,1862,
1872,2,,2014-03-31 19:45:23.690,5,,2588,,,2014-03-31 19:45:23.690,2,,1863,
1873,2,,2014-03-31 20:32:00.210,2,,18,18,2014-04-09 19:14:58.633,2014-04-09 19:14:58.633,2,,1860,
1874,2,,2014-03-31 20:39:48.797,3,,18,18,2015-07-16 15:26:33.910,2015-07-16 15:26:33.910,0,,1305,
1876,2,,2014-04-01 13:00:48.393,3,,958,,,2014-04-01 13:00:48.393,0,,1875,
1880,2,,2014-04-03 01:01:48.297,4,,958,,,2014-04-03 01:01:48.297,5,,1877,
1882,2,,2014-04-03 09:40:23.687,1,,1511,,,2014-04-03 09:40:23.687,0,,1854,
1885,2,,2014-04-03 17:21:31.767,2,,2604,,,2014-04-03 17:21:31.767,0,,365,
1886,2,,2014-04-03 17:34:16.087,3,,2605,,,2014-04-03 17:34:16.087,1,,1823,
1889,2,,2014-04-03 20:28:23.507,2,,2574,2574,2014-04-03 20:51:12.827,2014-04-03 20:51:12.827,0,,1850,
1891,2,,2014-04-04 08:36:48.117,4,,1142,,,2014-04-04 08:36:48.117,0,,1884,
1892,2,,2014-04-04 09:40:44.413,2,,1512,,,2014-04-04 09:40:44.413,0,,1888,
1894,2,,2014-04-04 19:37:11.930,2,,18,,,2014-04-04 19:37:11.930,1,,92,
1895,2,,2014-04-04 22:04:24.063,2,,1667,,,2014-04-04 22:04:24.063,1,,1881,
1899,2,,2014-04-06 12:50:34.130,4,,2620,,,2014-04-06 12:50:34.130,0,,93,
1901,2,,2014-04-07 06:53:24.487,2,,1511,1511,2016-06-04 08:39:24.497,2016-06-04 08:39:24.497,2,,1779,
1903,2,,2014-04-07 10:19:04.133,2,,1511,,,2014-04-07 10:19:04.133,0,,1898,
1905,2,,2014-04-08 07:03:13.307,4,,1511,1511,2014-04-08 07:59:03.507,2014-04-08 07:59:03.507,0,,1904,
1906,2,,2014-04-08 07:11:29.970,3,,505,,,2014-04-08 07:11:29.970,4,,1904,
1908,2,,2014-04-08 11:54:16.093,3,,1512,,,2014-04-08 11:54:16.093,0,,1907,
1909,2,,2014-04-08 20:44:09.150,3,,263,,,2014-04-08 20:44:09.150,1,,1823,
1910,2,,2014-04-09 00:25:45.360,3,,90,90,2014-04-17 19:45:05.530,2014-04-17 19:45:05.530,2,,1907,
1913,2,,2014-04-09 09:46:43.940,2,,2479,,,2014-04-09 09:46:43.940,0,,1904,
1914,2,,2014-04-09 10:26:45.313,5,,1511,1511,2014-04-09 10:41:30.380,2014-04-09 10:41:30.380,1,,1912,
1916,2,,2014-04-11 00:04:43.457,9,,2640,,,2014-04-11 00:04:43.457,1,,1915,
1917,2,,2014-04-11 00:08:27.957,3,,90,,,2014-04-11 00:08:27.957,0,,1902,
1918,2,,2014-04-11 04:47:20.517,5,,2641,,,2014-04-11 04:47:20.517,0,,93,
1920,2,,2014-04-11 13:29:20.357,5,,1567,1567,2014-04-12 15:51:51.913,2014-04-12 15:51:51.913,0,,93,
1922,2,,2014-04-13 03:09:57.503,3,,2657,,,2014-04-13 03:09:57.503,0,,1582,
1923,2,,2014-04-13 07:55:50.633,7,,1511,1511,2015-08-02 16:51:19.590,2015-08-02 16:51:19.590,1,,1921,
1924,2,,2014-04-14 11:36:27.340,3,,1511,,,2014-04-14 11:36:27.340,0,,1907,
1925,2,,2014-04-14 16:30:57.177,1,,1667,1667,2014-05-03 00:54:51.693,2014-05-03 00:54:51.693,4,,1921,
1928,2,,2014-04-15 07:37:21.423,2,,1511,-1,2017-05-23 12:37:19.983,2016-10-09 04:55:34.860,0,,1208,
1932,2,,2014-04-17 14:57:50.127,1,,545,,,2014-04-17 14:57:50.127,0,,1915,
1933,2,,2014-04-17 17:13:22.307,5,,545,545,2014-05-30 03:58:54.057,2014-05-30 03:58:54.057,0,,1904,
1935,2,,2014-04-18 03:43:06.243,5,,2556,,,2014-04-18 03:43:06.243,0,,1934,
1937,2,,2014-04-19 02:19:42.900,1,,90,,,2014-04-19 02:19:42.900,1,,1936,
1938,2,,2014-04-19 19:46:57.847,1,,1667,,,2014-04-19 19:46:57.847,0,,1936,
1939,2,,2014-04-20 11:11:00.000,8,,18,,,2014-04-20 11:11:00.000,5,,1902,
1941,2,,2014-04-21 16:45:37.293,6,,2701,,,2014-04-21 16:45:37.293,0,,1934,
1942,2,,2014-04-21 19:27:31.797,4,,90,-1,2017-05-23 12:37:19.983,2014-04-21 19:27:31.797,0,,1927,
1943,2,,2014-04-22 07:37:22.480,1,,1511,-1,2017-05-23 12:37:19.983,2014-04-22 11:08:37.593,1,,1940,
1944,2,,2014-04-22 13:03:50.967,3,,1511,-1,2017-05-23 12:37:19.983,2014-04-22 13:03:50.967,3,,1930,
1948,2,,2014-04-23 06:17:39.743,3,,90,90,2014-04-29 20:08:29.743,2014-04-29 20:08:29.743,5,,1945,
1950,2,,2014-04-24 08:22:05.883,5,,2085,,,2014-04-24 08:22:05.883,2,,1926,
1952,2,,2014-04-24 17:57:29.730,3,,2727,,,2014-04-24 17:57:29.730,1,,1843,
1955,2,,2014-04-25 03:07:57.987,1,,90,,,2014-04-25 03:07:57.987,7,,1949,
1956,2,,2014-04-25 08:56:30.527,2,,2729,,,2014-04-25 08:56:30.527,1,,1256,
1957,2,,2014-04-25 16:23:36.680,8,,505,,,2014-04-25 16:23:36.680,1,,1951,
1959,2,,2014-04-25 22:01:55.427,3,,505,,,2014-04-25 22:01:55.427,0,,1954,
1963,2,,2014-04-28 07:18:26.143,6,,1142,1142,2014-04-28 08:16:24.860,2014-04-28 08:16:24.860,0,,1946,
1964,2,,2014-04-28 07:47:36.290,3,,1511,-1,2017-04-13 12:57:29.950,2014-04-28 07:47:36.290,0,,1951,
1965,2,,2014-04-28 08:31:38.423,3,,1511,,,2014-04-28 08:31:38.423,2,,1961,
1966,2,,2014-04-28 11:15:24.783,5,,2743,,,2014-04-28 11:15:24.783,0,,266,
1967,2,,2014-04-28 11:25:17.370,2,,1511,,,2014-04-28 11:25:17.370,0,,1113,
1968,2,,2014-04-29 03:21:19.430,2,,2647,,,2014-04-29 03:21:19.430,0,,1947,
1971,2,,2014-04-29 15:23:20.980,4,,930,,,2014-04-29 15:23:20.980,0,,1960,
1972,2,,2014-04-29 17:56:44.180,3,,90,,,2014-04-29 17:56:44.180,2,,1960,
1977,2,,2014-05-01 19:47:23.467,3,,1693,,,2014-05-01 19:47:23.467,1,,1961,
1978,2,,2014-05-01 20:24:40.890,2,,90,,,2014-05-01 20:24:40.890,0,,823,
1981,2,,2014-05-02 08:52:39.783,1,,1511,1511,2014-05-02 09:06:56.223,2014-05-02 09:06:56.223,0,,823,
1983,2,,2014-05-02 13:55:28.587,2,,2031,,,2014-05-02 13:55:28.587,4,,1976,
1985,2,,2014-05-02 11:39:02.630,3,,2771,,,2014-05-02 11:39:02.630,0,,1984,user7610
1988,2,,2014-05-03 10:18:25.253,3,,263,,,2014-05-03 10:18:25.253,0,,1986,
1989,2,,2014-05-05 11:08:34.307,2,,1511,1511,2014-05-05 11:58:54.740,2014-05-05 11:58:54.740,0,,1987,
2004,2,,2014-05-06 15:22:29.170,3,,1667,1667,2014-05-06 15:35:50.463,2014-05-06 15:35:50.463,3,,2003,
2005,2,,2014-05-06 17:18:58.267,3,,18,,,2014-05-06 17:18:58.267,3,,1969,
2008,2,,2014-05-07 21:44:32.407,2,,90,,,2014-05-07 21:44:32.407,1,,2007,
2013,2,,2014-05-09 13:06:39.627,7,,263,,,2014-05-09 13:06:39.627,2,,2009,
2015,2,,2014-05-10 00:06:06.013,3,,35,,,2014-05-10 00:06:06.013,0,,2012,
2016,2,,2014-05-10 00:12:45.580,4,,35,389,2014-05-12 12:23:55.590,2014-05-12 12:23:55.590,1,,2014,
2018,2,,2014-05-10 14:16:51.633,5,,1667,,,2014-05-10 14:16:51.633,0,,2017,
2021,2,,2014-05-12 09:38:01.767,2,,1511,-1,2017-04-13 12:57:29.950,2014-05-12 09:38:01.767,1,,2020,
2022,2,,2014-05-12 10:25:03.073,5,,1834,1834,2014-05-12 10:45:30.053,2014-05-12 10:45:30.053,2,,2020,
2023,2,,2014-05-12 14:29:51.950,2,,1667,,,2014-05-12 14:29:51.950,0,,2020,
2024,2,,2014-05-12 14:50:11.630,2,,2826,,,2014-05-12 14:50:11.630,2,,2020,
2025,2,,2014-05-12 14:51:40.037,7,,1667,1667,2014-05-12 16:16:53.933,2014-05-12 16:16:53.933,0,,2019,
2026,2,,2014-05-13 07:08:40.513,7,,2828,,,2014-05-13 07:08:40.513,2,,1670,
2027,2,,2014-05-13 09:39:09.840,3,,2830,,,2014-05-13 09:39:09.840,0,,2020,
2032,2,,2014-05-13 20:12:30.837,1,,1667,,,2014-05-13 20:12:30.837,0,,2029,
2033,2,,2014-05-13 22:44:46.953,3,,117,117,2014-05-15 15:57:22.297,2014-05-15 15:57:22.297,2,,2028,
2034,2,,2014-05-14 07:38:18.213,5,,1511,,,2014-05-14 07:38:18.213,0,,2031,
2035,2,,2014-05-14 22:45:11.647,3,,2847,,,2014-05-14 22:45:11.647,0,,1007,
2037,2,,2014-05-14 23:49:44.320,2,,1834,,,2014-05-14 23:49:44.320,1,,2036,
2038,2,,2014-05-15 16:24:43.797,7,,2852,117,2014-05-16 13:39:54.340,2014-05-16 13:39:54.340,0,,2009,
2039,2,,2014-05-15 20:04:55.290,1,,90,,,2014-05-15 20:04:55.290,2,,731,
2040,2,,2014-05-15 22:42:03.150,2,,2085,,,2014-05-15 22:42:03.150,1,,2010,
2047,2,,2014-05-16 16:20:48.753,4,,1667,,,2014-05-16 16:20:48.753,2,,2046,
2048,2,,2014-05-16 23:21:33.693,5,,90,,,2014-05-16 23:21:33.693,5,,2046,
2050,2,,2014-05-17 13:23:30.560,4,,505,,,2014-05-17 13:23:30.560,1,,2049,
2052,2,,2014-05-17 14:56:55.157,6,,2085,,,2014-05-17 14:56:55.157,0,,2051,
2053,2,,2014-05-17 15:29:57.480,3,,1652,,,2014-05-17 15:29:57.480,0,,2051,
2054,2,,2014-05-17 15:52:06.070,3,,1667,,,2014-05-17 15:52:06.070,0,,2051,
2055,2,,2014-05-17 20:43:11.137,3,,2722,,,2014-05-17 20:43:11.137,0,,2009,
2057,2,,2014-05-18 19:44:47.133,2,,505,,,2014-05-18 19:44:47.133,3,,2056,
2060,2,,2014-05-19 14:54:04.810,2,,1667,,,2014-05-19 14:54:04.810,2,,2058,
2061,2,,2014-05-19 15:20:28.573,1,,1511,1511,2014-08-16 18:09:24.370,2014-08-16 18:09:24.370,1,,1007,
2062,2,,2014-05-19 18:25:03.053,3,,2464,2464,2014-05-27 10:46:02.897,2014-05-27 10:46:02.897,0,,1007,
2064,2,,2014-05-20 11:13:03.787,2,,1511,,,2014-05-20 11:13:03.787,4,,2063,
2066,2,,2014-05-21 11:15:31.067,4,,1511,,,2014-05-21 11:15:31.067,0,,2065,
2067,2,,2014-05-21 11:18:44.957,2,,505,,,2014-05-21 11:18:44.957,1,,2065,
2068,2,,2014-05-21 11:39:05.930,4,,1511,1511,2014-05-21 12:38:32.767,2014-05-21 12:38:32.767,2,,2065,
2069,2,,2014-05-21 19:07:02.023,2,,2542,,,2014-05-21 19:07:02.023,1,,2065,
2070,2,,2014-05-21 20:02:03.873,1,,117,,,2014-05-21 20:02:03.873,0,,2063,
2071,2,,2014-05-22 05:40:39.887,4,,1142,1142,2014-05-22 07:27:31.023,2014-05-22 07:27:31.023,1,,2065,
2073,2,,2014-05-22 14:25:52.597,2,,1511,,,2014-05-22 14:25:52.597,0,,2072,
2074,2,,2014-05-23 02:04:26.027,3,,2893,,,2014-05-23 02:04:26.027,1,,2072,
2076,2,,2014-05-23 08:47:24.220,1,,1512,,,2014-05-23 08:47:24.220,0,,731,
2077,2,,2014-05-23 13:43:01.227,1,,1834,,,2014-05-23 13:43:01.227,0,,731,
2080,2,,2014-05-25 15:44:19.123,2,,1930,,,2014-05-25 15:44:19.123,0,,799,
2082,2,,2014-05-25 16:52:44.870,5,,505,-1,2017-04-13 12:57:29.950,2014-05-25 16:52:44.870,1,,2081,
2083,2,,2014-05-25 17:48:10.807,1,,2722,2722,2014-05-26 21:03:50.513,2014-05-26 21:03:50.513,0,,2081,
2085,2,,2014-05-26 00:10:54.787,3,,244,,,2014-05-26 00:10:54.787,0,,1751,
2086,2,,2014-05-26 00:33:56.797,3,,244,,,2014-05-26 00:33:56.797,0,,1251,
2088,2,,2014-05-26 01:32:01.360,4,,244,,,2014-05-26 01:32:01.360,1,,1974,
2089,2,,2014-05-26 02:34:26.300,2,,244,,,2014-05-26 02:34:26.300,0,,1675,
2090,2,,2014-05-26 03:02:43.703,5,,244,-1,2017-05-23 12:37:19.983,2014-05-26 03:02:43.703,3,,2087,
2091,2,,2014-05-26 03:33:44.427,3,,754,,,2014-05-26 03:33:44.427,0,,2087,
2092,2,,2014-05-26 03:40:36.600,4,,1667,-1,2017-05-23 12:37:19.983,2014-05-26 03:40:36.600,1,,2081,
2093,2,,2014-05-26 03:47:59.487,3,,1667,90,2017-05-09 23:13:12.743,2017-05-09 23:13:12.743,0,,2087,
2094,2,,2014-05-26 03:55:33.770,2,,244,,,2014-05-26 03:55:33.770,2,,2078,
2095,2,,2014-05-26 04:00:42.760,1,,1667,,,2014-05-26 04:00:42.760,0,,2065,
2096,2,,2014-05-26 04:24:44.777,1,,754,-1,2017-04-13 12:38:15.693,2014-05-26 04:24:44.777,0,,2075,
2098,2,,2014-05-26 05:03:45.777,2,,754,,,2014-05-26 05:03:45.777,0,,2081,
2099,2,,2014-05-26 05:11:32.253,5,,754,,,2014-05-26 05:11:32.253,4,,2097,
2100,2,,2014-05-26 05:23:11.813,1,,244,,,2014-05-26 05:23:11.813,0,,2030,
2101,2,,2014-05-26 05:49:17.780,1,,244,,,2014-05-26 05:49:17.780,0,,1970,
2102,2,,2014-05-26 08:38:56.433,8,,505,,,2014-05-26 08:38:56.433,0,,1791,
2104,2,,2014-05-26 09:16:59.333,3,,505,,,2014-05-26 09:16:59.333,0,,2103,
2105,2,,2014-05-26 13:38:42.913,1,,244,244,2014-05-26 13:47:32.607,2014-05-26 13:47:32.607,0,,1200,
2106,2,,2014-05-26 14:52:51.097,5,,2917,244,2014-05-27 02:18:44.547,2014-05-27 02:18:44.547,2,,2079,
2107,2,,2014-05-26 14:54:46.060,4,,18,,,2014-05-26 14:54:46.060,2,,2079,
2108,2,,2014-05-26 15:04:17.370,1,,18,-1,2017-05-23 12:37:19.983,2014-05-26 15:04:17.370,2,,2011,
2109,2,,2014-05-26 15:10:22.920,5,,18,,,2014-05-26 15:10:22.920,1,,748,
2111,2,,2014-05-26 17:04:41.047,5,,87,,,2014-05-26 17:04:41.047,0,,2081,
2116,2,,2014-05-27 18:27:31.190,2,,1512,,,2014-05-27 18:27:31.190,1,,2081,
2117,2,,2014-05-27 21:06:58.217,1,,1667,,,2014-05-27 21:06:58.217,0,,2115,
2118,2,,2014-05-28 07:48:26.310,2,,505,,,2014-05-28 07:48:26.310,0,,2115,
2119,2,,2014-05-28 09:04:09.843,3,,1511,,,2014-05-28 09:04:09.843,0,,2087,
2122,2,,2014-05-28 15:46:46.137,11,,1667,,,2014-05-28 15:46:46.137,4,,1951,
2123,2,,2014-05-29 06:47:29.390,1,,1511,,,2014-05-29 06:47:29.390,1,,2121,
2126,2,,2014-05-29 09:15:26.460,6,,1511,1511,2016-10-06 17:47:49.053,2016-10-06 17:47:49.053,1,,2120,
2127,2,,2014-05-29 15:20:15.010,2,,1667,1667,2014-05-29 22:51:08.150,2014-05-29 22:51:08.150,0,,1737,
2128,2,,2014-05-29 18:08:04.640,8,,1667,,,2014-05-29 18:08:04.640,1,,1208,
2129,2,,2014-05-29 20:36:28.593,1,,1667,,,2014-05-29 20:36:28.593,0,,2121,
2130,2,,2014-05-29 20:59:51.050,2,,2729,,,2014-05-29 20:59:51.050,1,,2081,
2131,2,,2014-05-29 21:57:15.153,2,,1667,,,2014-05-29 21:57:15.153,0,,2078,
2132,2,,2014-05-29 22:06:09.720,2,,1667,1667,2014-05-29 22:12:14.380,2014-05-29 22:12:14.380,0,,962,
2133,2,,2014-05-29 22:34:56.987,1,,1667,,,2014-05-29 22:34:56.987,0,,1272,
2134,2,,2014-05-29 22:44:46.330,1,,1667,,,2014-05-29 22:44:46.330,0,,1773,
2135,2,,2014-05-29 23:51:23.683,2,,90,,,2014-05-29 23:51:23.683,0,,962,
2136,2,,2014-05-30 02:39:25.703,2,,90,,,2014-05-30 02:39:25.703,0,,1007,
2137,2,,2014-05-30 02:48:57.550,1,,90,90,2015-03-20 03:45:24.523,2015-03-20 03:45:24.523,0,,2081,
2138,2,,2014-05-31 00:31:41.063,4,,1667,-1,2017-04-13 12:57:29.950,2014-05-31 00:31:41.063,0,,365,
2140,2,,2014-06-01 15:08:03.127,2,,509,,,2014-06-01 15:08:03.127,0,,1733,
2141,2,,2014-06-01 23:13:10.143,2,,2941,,,2014-06-01 23:13:10.143,1,,1007,
2142,2,,2014-06-02 07:45:59.020,5,,754,,,2014-06-02 07:45:59.020,0,,2110,
2144,2,,2014-06-02 18:15:53.377,6,,1667,,,2014-06-02 18:15:53.377,2,,2143,
2146,2,,2014-06-02 22:53:27.867,2,,18,,,2014-06-02 22:53:27.867,0,,2145,
2147,2,,2014-06-02 23:09:50.940,2,,1667,,,2014-06-02 23:09:50.940,0,,2145,
2148,2,,2014-06-03 03:46:24.277,4,,948,,,2014-06-03 03:46:24.277,4,,2145,
2154,2,,2014-06-04 09:09:12.947,3,,1834,,,2014-06-04 09:09:12.947,1,,748,
2156,2,,2014-06-04 10:31:35.103,2,,505,-1,2017-04-13 12:57:29.653,2014-06-04 10:31:35.103,0,,2155,
2157,2,,2014-06-04 11:31:49.263,1,,1511,,,2014-06-04 11:31:49.263,0,,2155,
2159,2,,2014-06-04 14:05:58.207,6,,1667,,,2014-06-04 14:05:58.207,1,,2158,
2164,2,,2014-06-04 18:03:39.037,2,,2970,,,2014-06-04 18:03:39.037,1,,2163,
2166,2,,2014-06-04 18:41:50.847,1,,1667,70,2015-03-31 18:56:44.140,2015-03-31 18:56:44.140,1,,2165,
2169,2,,2014-06-04 20:52:45.220,1,,2975,754,2014-06-05 11:14:01.333,2014-06-05 11:14:01.333,2,,2167,
2170,2,,2014-06-04 21:01:05.603,2,,18,18,2014-06-07 13:08:25.207,2014-06-07 13:08:25.207,1,,2167,
2171,2,,2014-06-04 21:15:17.607,0,,1667,,,2014-06-04 21:15:17.607,0,,2167,
2172,2,,2014-06-04 21:17:02.277,3,,2976,,,2014-06-04 21:17:02.277,2,,2167,
2173,2,,2014-06-04 21:18:03.637,1,,18,,,2014-06-04 21:18:03.637,0,,2168,
2174,2,,2014-06-04 23:21:12.703,7,,2977,,,2014-06-04 23:21:12.703,3,,2139,
2176,2,,2014-06-05 00:55:14.180,4,,1667,1667,2014-06-06 15:57:18.117,2014-06-06 15:57:18.117,0,,2175,
2180,2,,2014-06-05 18:01:17.363,1,,2984,244,2014-06-05 18:27:41.013,2014-06-05 18:27:41.013,2,,2167,
2181,2,,2014-06-05 18:13:42.320,2,,1667,,,2014-06-05 18:13:42.320,0,,2179,
2182,2,,2014-06-05 22:13:43.960,1,,2976,,,2014-06-05 22:13:43.960,0,,2177,
2183,2,,2014-06-05 22:26:37.443,3,,2976,,,2014-06-05 22:26:37.443,0,,2178,
2184,2,,2014-06-06 14:26:46.010,0,,1511,,,2014-06-06 14:26:46.010,0,,1733,
2185,2,,2014-06-06 14:49:29.160,4,,2987,,,2014-06-06 14:49:29.160,0,,2168,
2186,2,,2014-06-06 14:59:45.563,1,,2987,,,2014-06-06 14:59:45.563,3,,2179,
2187,2,,2014-06-06 15:03:05.647,3,,2987,,,2014-06-06 15:03:05.647,0,,2155,
2188,2,,2014-06-06 15:11:08.197,5,,2987,,,2014-06-06 15:11:08.197,0,,2177,
2189,2,,2014-06-06 15:16:58.437,2,,2987,,,2014-06-06 15:16:58.437,0,,2163,
2191,2,,2014-06-06 15:22:53.630,0,,2987,,,2014-06-06 15:22:53.630,0,,2145,
2195,2,,2014-06-07 01:33:14.297,2,,1806,,,2014-06-07 01:33:14.297,0,,1453,
2196,2,,2014-06-07 04:50:38.473,1,,175,,,2014-06-07 04:50:38.473,0,,1079,
2197,2,,2014-06-07 10:52:07.650,6,,2976,2976,2014-06-16 15:28:49.073,2014-06-16 15:28:49.073,0,,2194,
2198,2,,2014-06-07 14:26:52.293,2,,2984,,,2014-06-07 14:26:52.293,0,,2177,
2200,2,,2014-06-07 16:46:41.317,5,,2976,,,2014-06-07 16:46:41.317,2,,2199,
2201,2,,2014-06-07 16:49:32.417,3,,2976,,,2014-06-07 16:49:32.417,0,,2007,
2202,2,,2014-06-07 16:53:48.987,2,,2976,,,2014-06-07 16:53:48.987,0,,2002,
2203,2,,2014-06-08 01:42:20.703,1,,2994,,,2014-06-08 01:42:20.703,0,,2167,
2204,2,,2014-06-08 14:00:57.010,3,,505,505,2014-06-09 13:36:06.957,2014-06-09 13:36:06.957,2,,2199,
2205,2,,2014-06-08 15:25:15.547,4,,244,,,2014-06-08 15:25:15.547,0,,2139,
3205,2,,2014-06-09 03:39:57.103,2,,754,754,2014-06-09 03:56:49.477,2014-06-09 03:56:49.477,0,,2199,
3206,2,,2014-06-09 03:59:33.277,3,,754,-1,2017-04-13 12:38:52.797,2014-06-09 03:59:33.277,1,,2007,
3208,2,,2014-06-09 17:42:39.180,1,,2976,,,2014-06-09 17:42:39.180,0,,3207,
3210,2,,2014-06-09 19:06:24.377,4,,2987,,,2014-06-09 19:06:24.377,4,,3209,
3211,2,,2014-06-09 21:04:13.123,2,,263,,,2014-06-09 21:04:13.123,0,,1488,
3212,2,,2014-06-10 03:28:00.823,5,,3004,,,2014-06-10 03:28:00.823,0,,107,
3215,2,,2014-06-10 12:10:29.560,5,,2976,,,2014-06-10 12:10:29.560,6,,3213,
3216,2,,2014-06-10 12:24:57.150,7,,1667,1667,2014-06-10 12:33:08.057,2014-06-10 12:33:08.057,0,,3214,
3218,2,,2014-06-10 12:47:04.120,2,,1667,,,2014-06-10 12:47:04.120,1,,3217,
3219,2,,2014-06-10 14:03:45.453,4,,18,,,2014-06-10 14:03:45.453,1,,3217,
3220,2,,2014-06-10 14:21:39.537,8,,18,,,2014-06-10 14:21:39.537,0,,3214,
3221,2,,2014-06-10 16:25:49.290,2,,1141,,,2014-06-10 16:25:49.290,1,,103,
3224,2,,2014-06-11 14:35:51.343,5,,958,,,2014-06-11 14:35:51.343,2,,3223,
3225,2,,2014-06-11 15:17:45.800,3,,1667,1667,2014-06-11 15:26:03.893,2014-06-11 15:26:03.893,2,,3223,
3226,2,,2014-06-11 17:34:39.473,3,,3023,,,2014-06-11 17:34:39.473,1,,2010,
3227,2,,2014-06-11 18:03:00.920,1,,1667,,,2014-06-11 18:03:00.920,3,,1884,
3230,2,,2014-06-11 23:41:44.540,5,,3029,,,2014-06-11 23:41:44.540,0,,1791,
3231,2,,2014-06-12 20:28:08.933,5,,90,,,2014-06-12 20:28:08.933,1,,3229,
3232,2,,2014-06-12 23:31:23.620,3,,3037,,,2014-06-12 23:31:23.620,1,,1791,
3236,2,,2014-06-14 14:09:46.893,2,,505,,,2014-06-14 14:09:46.893,0,,3234,
3237,2,,2014-06-14 18:05:01.957,7,,117,,,2014-06-14 18:05:01.957,0,,3229,
3238,2,,2014-06-15 19:40:24.253,3,,2000,,,2014-06-15 19:40:24.253,0,,3229,
3241,2,,2014-06-15 20:08:04.567,4,,3050,,,2014-06-15 20:08:04.567,0,,2199,
3242,2,,2014-06-15 20:10:54.123,3,,3050,,,2014-06-15 20:10:54.123,1,,748,
3245,2,,2014-06-16 14:37:16.207,2,,2976,,,2014-06-16 14:37:16.207,0,,3244,
3246,2,,2014-06-16 15:02:34.400,2,,263,,,2014-06-16 15:02:34.400,0,,3243,
3248,2,,2014-06-16 15:40:10.127,0,,2976,,,2014-06-16 15:40:10.127,0,,3243,
3250,2,,2014-06-16 19:16:27.073,2,,18,,,2014-06-16 19:16:27.073,0,,3243,
3252,2,,2014-06-16 21:02:47.760,1,,2976,,,2014-06-16 21:02:47.760,0,,3251,
3253,2,,2014-06-16 21:26:03.863,2,,2085,,,2014-06-16 21:26:03.863,0,,3249,
3254,2,,2014-06-16 22:29:22.503,3,,1667,1667,2014-06-16 22:53:33.120,2014-06-16 22:53:33.120,0,,3249,
3256,2,,2014-06-17 09:36:11.680,5,,3061,70,2014-09-12 13:21:38.277,2014-09-12 13:21:38.277,0,,1791,
3257,2,,2014-06-17 15:25:08.073,5,,18,18,2017-08-23 20:58:39.667,2017-08-23 20:58:39.667,0,,1108,
3260,2,,2014-06-17 16:31:59.757,5,,1667,,,2014-06-17 16:31:59.757,1,,3255,
3261,2,,2014-06-17 16:40:35.507,6,,2976,,,2014-06-17 16:40:35.507,0,,3259,
3263,2,,2014-06-17 20:46:20.327,0,,1667,1667,2014-10-16 14:24:49.980,2014-10-16 14:24:49.980,4,,3262,
