Id,AcceptedAnswerId,CreationDate,ViewCount,OwnerUserId,Title,Tags,OwnerDisplayName
3748,,2014-10-02 15:46:01,49,3732,Battery Manufacturing,data-request,
3752,,2014-10-04 22:49:57,101,3752,How can I access FDA drug and medical device recall data from 1970 to 2014?,data.gov;openfda,
3754,3773,2014-10-05 12:09:16,67,3755,Where to find household financial data for my research,data-request;finance,
3755,3763,2014-10-06 07:47:43,138,754,Database of all Ingress sentences,data-request;games,
3756,3758,2014-10-06 09:45:37,209,3759,Wickes UK stores' postcodes,data-request;geospatial;postal-code;uk;companies,
3757,,2014-10-06 14:40:24,970,3761,List of common foodstuffs/meals?,data-request;food,
3760,,2014-10-06 20:26:04,54,3724,"""The API response was an error"" in OpenFDA search query",openfda,
3764,,2014-10-07 03:49:32,1650,3764,Is there a free list of English word phonetics?,data-request;language;english,
3769,3771,2014-10-07 15:02:22,34,3769,"Which licence and format should I use for the Norwegian language ""data"" I am creating?",language;licensing;csv,
3770,,2014-10-07 16:42:53,27,3724,what is adverse_event_flag used for?,openfda,
3775,3777,2014-10-08 09:59:00,268,3766,How do we relate Adverse Reactions and Drug in Open FDA?,api;openfda;json,
3779,3885,2014-10-08 18:38:08,80,3673,Querying OSHA Data Returning Unexpected Results,usa;government;api;programming;labor,
3780,3787,2014-10-08 23:21:49,187,3778,BEA - how to get employment data by industry?,usa;government;api;labor,
3782,3784,2014-10-09 06:24:00,29,3782,Irrigating with recycled water: Permissible levels of Na Cl EC SAR BOD etc per water analysis of the water source,government;city,
3783,3785,2014-10-09 09:22:55,111,3785,Dataset about Japanese companies,data-request;economics;companies,
3786,,2014-10-09 10:32:11,217,3786,Dataset of multiple judges or examiners giving scores,data-request;education;machine-learning,
3788,,2014-10-09 14:24:13,963,3789,Gasoline station dataset,data.gov,
3791,3793,2014-10-09 15:22:53,686,930,Electricity and (space) heating load curves for a city,data-request;city;energy,
3795,3797,2014-10-09 18:24:01,228,3797,Data on demographics at the neighborhood level in Oakland,city,
3802,3804,2014-10-09 12:38:00,1419,3798,Enron Email Dataset in MySQL,data-request;sql;email,Mike
3805,,2014-10-10 19:57:50,106,,Image sensor response data,data-request,user3811
3807,,2014-10-14 05:37:49,123,754,Database of bicycle stations in Minato (Tokyo),data-request;maps;public-transport;japan,
3810,,2014-10-14 07:15:52,170,,Data for web security/database security issues,data-request;machine-learning;security,user3161828
3818,,2014-10-15 13:22:14,115,570,"Fairtrade open dataset, UK",data-request;uk,
3820,3821,2014-10-15 21:15:09,69,3838,Federal and State Road Information,data-request;data.gov;transportation,
3822,3823,2014-10-16 17:28:06,134,3841,Open datasets for affiliation networks between African farmers?,data-request;food;network-structure;africa,
3825,3827,2014-10-16 20:40:14,747,3843,Flood Plain API,usa;geospatial;api-request,
3829,3854,2014-10-17 16:15:35,182,3848,Infectiousness vs. deadliness for various diseases,data-request;healthcare;visualization;disease,
3831,3832,2014-10-17 20:34:38,73,3851,How can I find the missing information from openfda?,data.gov;api;openfda,
3833,4082,2014-10-17 21:25:40,72,3851,Is it possible to get the exact (particular) information from openFDA?,api;data.gov;openfda;json,
3834,,2014-10-18 00:59:23,168,3853,"Where does Allrecipes.com get its ""On Sale"" data?",data-request;finance;recipes,
3835,,2014-10-18 13:28:09,21595,3855,A list of cities of each country,city,
3841,,2014-10-18 20:09:45,345,3858,Historical forward exchange rate between $ and yen.,data-request,
3843,,2014-10-19 04:18:55,174,3855,A DB of banks for each country,data-request;finance;csv;companies,
3844,,2014-10-19 14:42:58,1141,3778,Where can I find examples of open data being used in business?,uses-of-open-data;business,
3845,,2014-10-19 15:32:32,208,3862,Product barcode database for Singapore,data-request;products;barcodes;singapore,
3849,,2014-10-20 08:03:10,809,3866,Where can I get standard iOS icon collection in PDF format?,data-request;images;pdf,
3850,,2014-10-20 08:13:49,5317,3866,Airport / airline data from all over the world,data-request;geospatial;transportation;companies,
3862,,2014-10-21 08:40:11,85,754,Global calendar of Open Source-related events,data-request;software;calendar,
3873,3878,2014-10-22 03:50:28,46,3877,Drug time series produces unexpected results,api;openfda;json;time-series,
3875,,2014-10-22 14:19:25,35,3879,Opening up Federal Trade Commission data on Safe Harbor,data-request;usa;government;federal,
3876,,2014-10-22 14:28:34,36,1052,How to get access to half-open subscription-only data?,data-request,
3879,,2014-10-22 15:59:43,121,2719,Hospital originated infections and mishaps,data-request;usa;healthcare,
3881,,2014-10-22 20:28:09,95,3882,How can I get accurate data re Adverse Events?,api;openfda,
3886,,2014-10-23 20:35:32,210,3848,Publicly Available (Free) Flight Data,data-request,
3887,3906,2014-10-24 02:10:15,334,577,How to download all datasets from a CKAN instance using the API?,api;ckan,
3888,3926,2014-10-24 12:57:47,1319,1511,Dataset of sentences translated into many languages,data-request;language,
3889,,2014-10-24 14:27:12,4553,3895,Data request: NBA data to practice statistical programming,data-request,
3898,,2014-10-26 03:09:32,1212,1652,Video game dataset,data-request;games,
3900,,2014-10-27 03:23:29,87,3913,Is there any publicly available dataset of the student behaviors in massive online courses like Coursera?,data-request;education;internet,
3902,3916,2014-10-27 08:03:37,752,3915,"IMDb users (reviews, watchlist, and ratings) dataset",data-request;film,
3905,3910,2014-10-27 12:54:55,72,1511,Basic Financial Data for Non-Governmental Organizations (NGOs),data-request;usa;finance;nonprofit;ngo,
3913,,2014-10-27 15:59:44,81,3920,"Database telling whether a product is recyclable or not, by barcode",data-request;products;barcodes,
3914,,2014-10-27 16:57:59,79,3921,"API to tell if a house is for sale, foreclosed, or not forsale",api-request;r;real-estate;address,
3915,,2014-10-27 21:55:14,116,3924,Is there a publicly available database of all Apple products?,data-request,
3917,3920,2014-10-28 15:20:07,154,3653,R package for geographic regions,geospatial;r,
3918,,2014-10-28 16:14:16,387,3933,List of all restaurants in a city (EU)?,data-request;city;europe,
3924,,2014-10-29 02:18:28,120,3938,"Is there any open data FDA, or other, regarding U.S. Pharmacopoeia standards?",data-request;data.gov;openfda,
3925,,2014-10-29 06:33:48,165,754,Sample dataset: files of a typical company,data-request;business,
3928,,2014-10-29 13:04:17,404,754,Where to download the Forvo database?,data-request;language;audio,
3930,,2014-10-29 19:24:58,2769,2719,Credit card metadata database,data-request;finance,
3932,,2014-10-30 19:05:51,40,1052,Taxation systems across countries,data-request;economics;taxes,
3934,,2014-10-30 20:21:37,169,3303,Why does a report listing a generic drug (drospirenone and ethinyl estradiol) have multiple brand names listed in the drug’s openfda section?,openfda,
3936,4025,2014-10-30 20:36:56,311,3948,Food expiration database,data-request,
3937,,2014-10-30 22:36:52,192,3303,Why does the number of results change when I search for YAZ in the field patient.drug.medicinalproduct vs. patient.drug.openfda.brand_name?,openfda,
3941,3950,2014-10-31 08:35:31,279,754,Where can I find the source code for Liferay Sync?,data-request;licensing;software,
3943,,2014-10-31 22:41:45,109,1052,Open alternatives to the IMF data,data-request;economics;finance,
3946,,2014-11-01 18:27:36,187,3951,"Open database of industrial companies and products, with bill of materials",data-request;products;industry,
3948,3949,2014-11-03 01:48:38,44,1345,Information about congresspeople,data-request;usa;government;legal,
3951,,2014-11-03 05:46:58,201,3962,Need dataset for second hand product sales of an e-commerce site like olx,data-request;web-crawling,
3952,3959,2014-11-03 07:27:33,47,3961,Retrieve affiliations from research paper,data-request;tool-request;research,
3955,,2014-11-03 20:36:47,179,3971,Country specific information for travellers using opendata api/dataset,data-request;data.gov;api-request,
3956,,2014-11-03 21:53:12,47,3925,Data set of US Congress in-session or recess,data-request;usa;government;data.gov,
3962,,2014-11-04 01:31:01,35,3974,Looking for historical data for WWII era navy fleet makeups,data-request,
3963,,2014-11-04 06:03:52,42,754,Live results API for Tokyo Olympics 2020,data-request;sports,
3964,3965,2014-11-04 06:07:59,33,754,List of competitions at Tokyo 2020 Olympics,data-request;sports,
3967,,2014-11-04 18:34:19,368,3969,Dataset with informations about donations,data-request;finance;ngo,
3968,3973,2014-11-04 04:25:01,633,4096,Where would I find Step or Pedometer Data?,data-request;healthcare,Tim Cooley
3975,,2014-11-05 03:47:29,185,754,Is the Olympic Data Feed compatible with the Apache 2.0 License?,licensing;sports,
3976,,2014-11-05 05:33:34,24,754,File synchronization apps scorecard?,data-request;security,
3979,,2014-11-06 10:14:18,206,3988,Does data stored in Mendeley qualify as open data?,api;open-definition;research,
3981,,2014-11-06 14:26:49,516,3990,How to embed licenses within SVG?,releasing-data;licensing;rdf;creative-commons,
3982,,2014-11-07 03:33:49,80,754,Emu population in Australia from 1900,data-request;environment;australia,
3983,3994,2014-11-07 15:30:43,169,3932,Data Licenses for US Government Data not in data.gov,usa;data.gov;licensing;uses-of-open-data,
3986,3987,2014-11-08 03:53:11,214,61,"Healthcare.gov's API Finder app returns ""File not found""",healthcare-finder-api,
3988,,2014-11-08 15:18:01,164,754,"No-attribution open license, applicable to documentation",licensing,
3991,,2014-11-09 06:44:21,62,3866,Where I can find data to help build family trees?,data-request,
3993,,2014-11-09 21:18:21,577,4003,Music lyrics timing data,data-request;music,
3996,,2014-11-10 14:03:42,80,4007,Looking for datasets with sigmoidal relationships,economics;finance;data-request,
3997,,2014-11-10 16:15:53,89,4008,Is there a way to get a drug's experimental name on open FDA?,data.gov;openfda,
3998,4663,2014-11-10 16:51:11,131,3990,Interest of double licenses CC-BY-SA + ODbL for SVG maps,releasing-data;licensing;creative-commons;openstreetmap,
4001,,2014-11-12 13:14:22,2889,4016,"Transactional data over multiple years (Customer ID, Date, Price)",data-request;business;companies;time-series,
4002,,2014-11-12 14:00:27,1116,4017,Looking for datasets of tumor or cancer growth,data-request;healthcare;medical,
4006,4015,2014-11-12 23:06:18,2325,4018,FIFA 2014 tweets dataset for academic project,data-request;sports;social-media,
4008,,2014-11-13 14:02:57,98,4023,Missing medical device recall information? OpenFDA not finding recalls from FDA database,data.gov;openfda;medical,
4022,,2014-11-17 08:17:43,108,754,Where to download decimals of Pi?,data-request,
4027,,2014-11-17 11:47:23,783,4044,London rail and tube station locations,data-request;geospatial;uk;public-transport,
4028,,2014-11-17 17:11:44,44,4046,Adverse Events for Avastin - vision issues,data-request;openfda;medical,
4034,,2014-11-18 17:09:44,3903,1377,Source of ABA Numbers for US banks,usa;bank,
4039,,2014-11-19 07:41:57,37,754,Database of inaccuracies in mainstream media,data-request;media,
4043,,2014-11-19 10:59:46,34,3605,"How do I license a work with CC license version X ""or later""?",licensing;creative-commons,
4044,,2014-11-19 18:50:32,122,1377,HUD Section 8 100% Median Income Data,data-request;income,
4048,4050,2014-11-21 01:04:06,63,4067,Understanding the population sample represented in CDC WONDER database,usa;medical;disease,
4051,,2014-11-21 18:58:40,70,1052,Dataset of historical economic forecasts,data-request;economics;finance,
4052,4053,2014-11-22 11:57:20,172,4072,"""DBpedia as Tables"" not having all the properties",linked-data;wikipedia;csv,
4054,4055,2014-11-23 16:22:31,993,1095,Looking for US County elevation data,data-request;usa;geospatial;county,
4059,,2014-11-24 15:35:33,45,3932,License for data product of music lyrics?,usa;licensing;music;nlp,
4068,4069,2014-11-25 10:32:07,191,754,List of all passenger airlines with regular flights to anywhere in New Zealand,data-request;public-transport,
4071,,2014-11-25 12:29:54,61,754,Pictures of taxis in Karachi,data-request;public-transport;photographs,
4076,4077,2014-11-25 13:38:37,45,4090,I'm looking for an Oracle Express Edition 11g testing database,data-request;sql,
4078,,2014-11-25 14:37:10,1087,4092,I'm looking for a data set of food stuffs and/or recipe ingredients,data-request;food,
4080,4088,2014-11-25 16:21:36,2057,1511,What are some OpenData torrents to seed?,releasing-data;bittorrent,
4081,4083,2014-11-25 20:05:58,3046,4094,Cost of living dataset,data-request;usa;economics;city,
4085,4087,2014-11-25 23:46:20,93,2080,Historical monthly farm/agricultural data 1950 to the present,data-request;economics;prices;historical,
4089,,2014-11-26 17:57:26,87,4103,What are the legal uses of the data from livingwage.mit.edu?,licensing;web-crawling;legal,
4091,,2014-11-26 20:44:08,69,4106,Data.gov: Is the API Version 3 down completely?,api;data.gov,
4092,4096,2014-11-26 22:43:25,114,577,Is it okay to download all datasets from a government open data portal?,government;best-practice,
4097,4112,2014-11-27 08:00:29,860,1052,Datasets of detailed statistics from MMORPGs,data-request;economics;games,
4098,,2014-11-27 08:12:04,409,1052,The media word frequency (n-grams) dataset,data-request;media,
4099,,2014-11-27 10:48:23,41,754,Open database of PCI-DSS violations,data-request;finance;security;crime,
