Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
3522,2,,1407923775,4,,567,1652,2014-08-14 06:54:20,2014-08-14 06:54:20,1,,1367,
3524,2,,1407927492,5,,3316,3316,2014-08-14 09:34:14,2014-08-14 09:34:14,0,,3516,
3526,2,,1407979311,2,,1511,1511,2014-08-14 11:34:17,2014-08-14 11:34:17,1,,3525,
3527,2,,1407982113,0,,2976,,,2014-08-14 12:08:33,0,,3525,
3528,2,,1407982476,1,,3316,,,2014-08-14 12:14:36,0,,3496,
3530,2,,1408054166,1,,3420,,,2014-08-15 08:09:26,0,,3529,
3531,2,,1408073945,8,,2976,,,2014-08-15 13:39:05,0,,3484,
3532,2,,1408074560,10,,3421,,,2014-08-15 13:49:20,0,,3484,
3533,2,,1408075363,1,,3422,2976,2014-08-15 14:09:08,2014-08-15 14:09:08,4,,3525,
3534,2,,1408085318,6,,1667,1667,2014-09-03 15:36:23,2014-09-03 15:36:23,0,,3484,
3536,2,,1408156094,6,,3428,,,2014-08-16 12:28:14,0,,1748,
3537,2,,1408176823,4,,1511,-1,2017-04-13 12:57:30,2014-08-17 13:04:06,0,,3484,
3540,2,,1408238113,2,,1052,,,2014-08-17 11:15:13,0,,1813,
3541,2,,1408341654,3,,1667,,,2014-08-18 16:00:54,0,,3535,
3542,2,,1408450487,6,,18,,,2014-08-19 22:14:47,0,,3519,
3546,2,,1408517388,1,,3441,3441,2014-08-20 17:05:36,2014-08-20 17:05:36,3,,3523,
3547,2,,1408517883,5,,2976,-1,2017-05-23 12:37:20,2014-08-20 16:58:03,5,,3545,
3548,2,,1408517944,4,,3441,,,2014-08-20 16:59:04,0,,3516,
3549,2,,1408521430,2,,2085,,,2014-08-20 17:57:10,5,,3523,
3551,2,,1408555859,1,,754,754,2014-08-22 06:23:34,2014-08-22 06:23:34,0,,3550,
3552,2,,1408657833,3,,3457,2976,2014-08-22 14:47:48,2014-08-22 14:47:48,0,,1840,
3555,2,,1408710666,1,,3464,1511,2014-08-23 14:10:52,2014-08-23 14:10:52,1,,3554,
3557,2,,1408901769,3,,754,754,2015-03-26 07:49:11,2015-03-26 07:49:11,0,,1695,
3560,2,,1408912672,11,,3478,3478,2014-08-25 07:44:03,2014-08-25 07:44:03,4,,3559,
3563,2,,1408935214,7,,3441,,,2014-08-25 12:53:34,0,,3562,
3564,2,,1408936156,2,,2976,,,2014-08-25 13:09:16,0,,3558,
3565,2,,1408943678,9,,1667,,,2014-08-25 15:14:38,0,,3559,
3566,2,,1408956241,13,,90,1511,2014-12-08 15:54:18,2014-12-08 15:54:18,1,,3559,
3567,2,,1408979903,4,,90,90,2014-08-26 11:52:11,2014-08-26 11:52:11,2,,3561,
3570,2,,1409018014,3,,1511,-1,2017-04-13 12:57:30,2014-08-26 11:53:34,2,,3569,
3576,2,,1409082954,1,,754,,,2014-08-27 05:55:54,0,,3523,
3577,2,,1409099891,1,,90,,,2014-08-27 10:38:11,2,,259,
3578,2,,1409118620,2,,263,,,2014-08-27 15:50:20,0,,3574,
3579,2,,1409149132,2,,2976,,,2014-08-28 00:18:52,0,,3574,
3580,2,,1409161615,2,,754,,,2014-08-28 03:46:55,0,,3575,
3581,2,,1409209420,1,,90,,,2014-08-28 17:03:40,0,,677,
3583,2,,1409285182,2,,458,,,2014-08-29 14:06:22,2,,3569,
3587,2,,1409297682,3,,1758,,,2014-08-29 17:34:42,0,,3586,
3588,2,,1409314950,6,,2976,,,2014-08-29 22:22:30,0,,3586,
3589,2,,1409315476,9,,2976,,,2014-08-29 22:31:16,4,,3582,
3591,2,,1409390600,0,,2976,,,2014-08-30 19:23:20,2,,3590,
3595,2,,1409489374,3,,3512,70,2014-09-03 11:14:48,2014-09-03 11:14:48,1,,3500,
3597,2,,1409564178,2,,90,90,2014-09-01 19:59:10,2014-09-01 19:59:10,1,,3596,
3598,2,,1409636363,2,,2722,2722,2014-09-02 16:10:38,2014-09-02 16:10:38,2,,2046,
3600,2,,1409648027,2,,2976,2976,2014-09-03 13:03:15,2014-09-03 13:03:15,0,,3599,
3602,2,,1409718201,2,,3533,2976,2014-09-07 20:13:07,2014-09-07 20:13:07,0,,3599,
3605,2,,1409827070,4,,90,754,2014-09-05 12:38:04,2014-09-05 12:38:04,0,,3604,
3607,2,,1409861004,1,,754,,,2014-09-05 06:03:24,0,,3601,
3608,2,,1409861340,2,,2719,,,2014-09-05 06:09:00,0,,3594,
3609,2,,1409886144,4,,1758,,,2014-09-05 13:02:24,2,,3606,
3612,2,,1409902360,3,,2976,,,2014-09-05 17:32:40,2,,3611,
3613,2,,1409907586,0,,18,,,2014-09-05 18:59:46,0,,3611,
3614,2,,1409912391,12,,70,,,2014-09-05 20:19:51,0,,3606,
3615,2,,1409960211,2,,70,70,2014-09-06 16:31:52,2014-09-06 16:31:52,0,,3571,
3617,2,,1410197442,0,,3508,,,2014-09-09 03:30:42,0,,3590,
3619,2,,1410209002,3,,3559,,,2014-09-09 06:43:22,1,,3582,
3620,2,,1410233876,6,,18,18,2014-09-09 13:42:59,2014-09-09 13:42:59,2,,3618,
3622,2,,1410241121,2,,3345,,,2014-09-09 15:38:41,8,,3621,
3623,2,,1410241990,2,,1667,,,2014-09-09 15:53:10,0,,3618,
3624,2,,1410266869,1,,1377,,,2014-09-09 22:47:49,0,,640,
3627,2,,1410351752,4,,2976,,,2014-09-10 22:22:32,0,,3626,
3633,2,,1410423138,1,,3576,,,2014-09-11 18:12:18,0,,2081,
3635,2,,1410437165,10,,2976,,,2014-09-11 22:06:05,0,,3634,
3636,2,,1410438321,3,,2976,2976,2014-09-12 19:35:20,2014-09-12 19:35:20,3,,3629,
3637,2,,1410457144,2,,334,,,2014-09-12 03:39:04,3,,3625,
3639,2,,1410499064,3,,117,,,2014-09-12 15:17:44,1,,3634,
3640,2,,1410505951,6,,1229,,,2014-09-12 17:12:31,0,,3634,
3641,2,,1410509835,3,,2976,2976,2014-09-12 18:23:47,2014-09-12 18:23:47,0,,3630,
3643,2,,1410514378,4,,2976,,,2014-09-12 19:32:58,1,,3642,
3644,2,,1410534170,3,,2976,,,2014-09-13 01:02:50,1,,3638,
3645,2,,1410570871,1,,70,-1,2017-04-13 12:57:30,2014-09-13 11:14:31,3,,3638,
3648,2,,1410680217,4,,1667,,,2014-09-14 17:36:57,3,,3647,
3650,2,,1410718531,1,,2852,,,2014-09-15 04:15:31,0,,3634,
3653,2,,1410760380,6,,1667,1667,2014-09-15 18:49:34,2014-09-15 18:49:34,0,,3651,
3654,2,,1410809786,2,,754,,,2014-09-16 05:36:26,1,,3652,
3655,2,,1410809903,0,,1667,1667,2014-09-16 20:59:56,2014-09-16 20:59:56,0,,3569,
3656,2,,1410810177,4,,1667,,,2014-09-16 05:42:57,0,,3568,
3658,2,,1410826072,6,,70,70,2014-09-16 10:17:46,2014-09-16 10:17:46,0,,3657,
3660,2,,1410896610,2,,2085,,,2014-09-17 05:43:30,1,,3631,
3662,2,,1410901227,2,,1667,,,2014-09-17 07:00:27,1,,3661,
3663,2,,1410906278,5,,3616,,,2014-09-17 08:24:38,4,,3661,
3664,2,,1410910024,6,,70,-1,2017-04-13 12:57:30,2014-09-17 09:39:41,0,,3661,
3670,2,,1411013792,7,,509,,,2014-09-18 14:16:32,0,,3631,
3672,2,,1411046591,2,,1667,,,2014-09-18 23:23:11,1,,3671,
3674,2,,1411068658,2,,1667,,,2014-09-19 05:30:58,1,,3673,
3675,2,,1411111344,1,,509,,,2014-09-19 17:22:24,1,,2113,
3678,2,,1411115044,3,,2976,,,2014-09-19 18:24:04,2,,3677,
3681,2,,1411192053,3,,2976,,,2014-09-20 15:47:33,0,,3679,
3682,2,,1411204739,4,,3082,-1,2017-04-13 12:57:07,2014-10-15 15:46:18,0,,3553,
3683,2,,1411295315,3,,2031,,,2014-09-21 20:28:35,0,,3638,
3684,2,,1411333592,1,,754,,,2014-09-22 07:06:32,0,,3679,
3686,2,,1411363519,2,,3606,,,2014-09-22 15:25:19,0,,3677,
3687,2,,1411363957,3,,3606,,,2014-09-22 15:32:37,0,,3649,
3690,2,,1411404055,1,,90,,,2014-09-23 02:40:55,0,,3634,
3693,2,,1411439713,2,,3345,3345,2014-09-24 07:45:55,2014-09-24 07:45:55,6,,3691,
3694,2,,1411449274,3,,1667,,,2014-09-23 15:14:34,0,,3692,
3695,2,,1411460071,1,,263,263,2014-09-23 22:07:28,2014-09-23 22:07:28,0,,3691,
3696,2,,1411470628,2,,1511,,,2014-09-23 21:10:28,0,,3691,
3698,2,,1411535979,6,,958,,,2014-09-24 15:19:39,0,,3697,
3699,2,,1411556873,1,,1667,,,2014-09-24 21:07:53,0,,708,
3700,2,,1411557288,2,,1667,,,2014-09-24 21:14:48,1,,1877,
3706,2,,1411702510,1,,2976,,,2014-09-26 13:35:10,0,,3705,
3707,2,,1411706629,5,,1512,,,2014-09-26 14:43:49,0,,3692,
3709,2,,1411711454,1,,1667,,,2014-09-26 16:04:14,0,,3705,
3711,2,,1411757152,2,,849,,,2014-09-27 04:45:52,1,,3634,
3714,2,,1411873680,1,,2464,,,2014-09-28 13:08:00,0,,3705,
3715,2,,1411886877,5,,688,,,2014-09-28 16:47:57,0,,3651,
3718,2,,1411955172,4,,1511,,,2014-09-29 11:46:12,0,,3716,
3724,2,,1411996532,2,,1667,,,2014-09-29 23:15:32,0,,3722,
3725,2,,1412002596,2,,2976,,,2014-09-30 00:56:36,2,,3723,
3729,2,,1412032878,2,,462,,,2014-09-30 09:21:18,0,,3727,
3731,2,,1412033962,6,,462,,,2014-09-30 09:39:22,0,,3728,
3733,2,,1412045542,6,,1667,1667,2014-10-02 21:15:56,2014-10-02 21:15:56,2,,3730,
3735,2,,1412055458,0,,1511,,,2014-09-30 15:37:38,0,,3720,
3737,2,,1412130046,1,,3721,,,2014-10-01 12:20:46,0,,3543,
3738,2,,1412138130,1,,2542,754,2014-10-02 19:47:45,2014-10-02 19:47:45,2,,3730,
3739,2,,1412138301,4,,2542,2542,2015-06-25 14:40:10,2015-06-25 14:40:10,7,,3730,
3740,2,,1412138829,2,,3680,,,2014-10-01 14:47:09,0,,3704,
3742,2,,1412153855,3,,3303,,,2014-10-01 18:57:35,0,,3741,
3743,2,,1412156986,5,,462,,,2014-10-01 19:49:46,0,,3736,
3745,2,,1412185516,6,,1667,,,2014-10-02 03:45:16,0,,3744,
3746,2,,1412188702,4,,754,,,2014-10-02 04:38:22,0,,3744,
3749,2,,1412292907,-1,,3738,930,2014-11-03 11:56:45,2014-11-03 11:56:45,1,,3665,
3750,2,,1412307178,4,,1511,-1,2017-04-13 12:57:30,2014-10-03 13:32:58,0,,3744,
3751,2,,1412378415,0,,3741,,,2014-10-04 09:20:15,2,,3720,
3753,2,,1412427979,5,,263,,,2014-10-04 23:06:19,1,,1179,
3758,2,,1412572237,2,,1667,1667,2014-10-06 16:22:31,2014-10-06 16:22:31,0,,3756,
3759,2,,1412574295,4,,1667,,,2014-10-06 16:44:55,0,,3757,
3761,2,,1412592695,1,,3303,,,2014-10-06 21:51:35,3,,3760,
3762,2,,1412609276,1,,754,,,2014-10-07 02:27:56,0,,3757,
3763,2,,1412610441,1,,754,,,2014-10-07 02:47:21,0,,3755,
3765,2,,1412634551,2,,3728,3728,2014-10-07 12:05:15,2014-10-07 12:05:15,2,,3747,
3766,2,,1412645379,3,,3728,,,2014-10-07 12:29:39,0,,1177,
3767,2,,1412646489,4,,1511,,,2014-10-07 12:48:09,0,,3764,
3768,2,,1412647048,3,,1511,1511,2014-10-07 13:06:51,2014-10-07 13:06:51,1,,3764,
3771,2,,1412665750,2,,90,,,2014-10-07 18:09:10,5,,3769,
3772,2,,1412667525,2,,3303,,,2014-10-07 18:38:45,0,,3770,
3773,2,,1412672323,3,,334,,,2014-10-07 19:58:43,0,,3754,
3774,2,,1412677854,3,,18,,,2014-10-07 21:30:54,0,,3703,
3776,2,,1412735356,1,,2976,,,2014-10-08 13:29:16,2,,3775,
3777,2,,1412743825,3,,3303,,,2014-10-08 15:50:25,0,,3775,
3778,2,,1412753137,3,,2013,,,2014-10-08 18:25:37,0,,3764,
3781,2,,1412774187,2,,1667,,,2014-10-09 00:16:27,1,,3780,
3784,2,,1412808702,2,,1667,,,2014-10-09 09:51:42,0,,3782,
3785,2,,1412811087,4,,1667,1667,2014-10-09 17:50:47,2014-10-09 17:50:47,3,,3783,
3787,2,,1412820077,3,,219,,,2014-10-09 13:01:17,2,,3780,
3789,2,,1412826038,2,,2427,,,2014-10-09 14:40:38,0,,1177,
3790,2,,1412827008,3,,2427,2427,2014-10-11 16:22:18,2014-10-11 16:22:18,3,,1179,
3792,2,,1412828578,7,,1667,,,2014-10-09 15:22:58,0,,3788,
3793,2,,1412830141,7,,1667,5657,2015-02-10 22:19:11,2015-02-10 22:19:11,1,,3791,
3794,2,,1412839344,1,,1667,,,2014-10-09 18:22:24,1,,1812,
3796,2,,1412841138,3,,1667,,,2014-10-09 18:52:18,0,,3332,
3797,2,,1412841882,3,,1667,,,2014-10-09 19:04:42,1,,3795,
3798,2,,1412842702,3,,1667,3316,2015-02-14 20:47:23,2015-02-14 20:47:23,0,,3495,
3799,2,,1412849977,2,,3606,,,2014-10-09 21:19:37,0,,3418,
3800,2,,1412900761,1,,3786,,,2014-10-10 11:26:01,0,,1898,
3801,2,,1412907631,5,,3807,,,2014-10-10 13:20:31,1,,3484,
3803,2,,1412847137,4,,3736,,,2014-10-09 20:32:17,1,,3802,MrMeritology
3804,2,,1412852812,8,,3798,,,2014-10-10 05:16:45,4,,3802,Mike
3806,2,,1413152281,3,,930,,,2014-10-13 09:18:01,0,,3788,
3808,2,,1413225932,2,,754,1667,2014-10-14 15:03:34,2014-10-14 15:03:34,1,,3807,
3809,2,,1413237490,1,,557,,,2014-10-14 08:58:10,0,,1179,
3811,2,,1413245454,3,,754,,,2014-10-14 11:10:54,0,,3810,
3812,2,,1413261231,2,,18,,,2014-10-14 15:33:51,0,,3668,
3813,2,,1413263473,3,,90,90,2014-11-18 18:19:45,2014-11-18 18:19:45,0,,3484,
3814,2,,1413281418,3,,3826,1667,2014-10-14 23:35:19,2014-10-14 23:35:19,0,,3668,
3815,2,,1413306325,13,,3831,,,2014-10-15 04:05:25,1,,269,
3816,2,,1413309083,4,,3833,,,2014-10-15 04:51:23,0,,3484,
3817,2,,1413319263,1,,754,,,2014-10-15 07:41:03,0,,3805,
3819,2,,1413342057,3,,1667,1667,2014-10-15 19:27:11,2014-10-15 19:27:11,0,,3818,
3821,2,,1413371671,4,,1667,1667,2014-10-16 01:01:43,2014-10-16 01:01:43,6,,3820,
3823,2,,1413443953,3,,1667,1667,2014-10-16 18:25:48,2014-10-16 18:25:48,0,,3822,
3826,2,,1413455569,3,,1667,1667,2014-10-16 21:44:25,2014-10-16 21:44:25,1,,3825,
3827,2,,1413469726,4,,2976,,,2014-10-17 01:28:46,6,,3825,
3828,2,,1413499458,5,,1511,,,2014-10-17 09:44:18,2,,3791,
3830,2,,1413524126,5,,1667,,,2014-10-17 16:35:26,1,,3829,
3832,2,,1413540124,4,,3852,,,2014-10-17 21:02:04,0,,3831,
3836,2,,1413605653,9,,3856,3856,2014-10-19 15:50:12,2014-10-19 15:50:12,1,,3835,
3838,2,,1413605900,19,,1667,1667,2014-10-19 16:06:22,2014-10-19 16:06:22,9,,3835,
3840,2,,1413608504,6,,2976,2976,2014-10-18 16:08:48,2014-10-18 16:08:48,0,,3834,
3842,2,,1413627807,2,,1667,,,2014-10-18 21:23:27,0,,3841,
3846,2,,1413696012,3,,1667,1667,2014-10-19 16:27:33,2014-10-19 16:27:33,4,,3843,
3847,2,,1413697468,3,,3856,,,2014-10-19 16:44:28,2,,3841,
3848,2,,1413737367,4,,263,,,2014-10-20 03:49:27,0,,3844,
3851,2,,1413755542,6,,1511,1511,2014-10-20 19:16:59,2014-10-20 19:16:59,0,,3849,
3852,2,,1413756489,12,,1511,,,2014-10-20 09:08:09,0,,3850,
3853,2,,1413759678,4,,3345,,,2014-10-20 10:01:18,0,,3844,
3854,2,,1413782537,1,,3848,,,2014-10-20 16:22:17,0,,3829,
3855,2,,1413783574,3,,1511,,,2014-10-20 16:39:34,0,,3701,
3856,2,,1413784218,2,,1511,,,2014-10-20 16:50:18,1,,3503,
3857,2,,1413792145,6,,1667,,,2014-10-20 19:02:25,0,,3850,
3867,2,,1413841982,1,,754,,,2014-10-21 08:53:02,0,,3862,
3868,2,,1413851673,2,,3217,,,2014-10-21 11:34:33,0,,3844,
3869,2,,1413862725,5,,2542,,,2014-10-21 14:38:45,0,,3850,
3870,2,,1413891612,1,,3217,,,2014-10-21 22:40:12,0,,3825,
3871,2,,1413891964,2,,3217,,,2014-10-21 22:46:04,0,,1898,
3872,2,,1413892995,-1,,3217,,,2014-10-21 23:03:15,4,,3596,
3877,2,,1413952214,3,,1667,,,2014-10-22 15:30:14,0,,3875,
3878,2,,1413952721,1,,2976,,,2014-10-22 15:38:41,0,,3873,
3880,2,,1413954531,9,,2976,,,2014-10-22 16:08:51,2,,3879,
3882,2,,1413972325,4,,2633,,,2014-10-22 21:05:25,0,,3876,
3884,2,,1413999724,9,,3886,1511,2014-10-23 08:21:06,2014-10-23 08:21:06,0,,3850,
3885,2,,1414033422,3,,3679,,,2014-10-23 14:03:42,3,,3779,
3891,2,,1414126426,1,,1667,,,2014-10-24 15:53:46,0,,3881,
3892,2,,1414127324,1,,1667,,,2014-10-24 16:08:44,0,,3889,
3893,2,,1414146421,3,,2226,2226,2017-08-14 11:12:56,2017-08-14 11:12:56,0,,912,
3894,2,,1414165069,2,,263,,,2014-10-25 02:37:49,4,,3888,
3899,2,,1414264519,2,,3856,,,2014-10-26 06:15:19,4,,3889,
3903,2,,1414364253,3,,1511,-1,2017-04-13 12:57:30,2014-10-27 09:57:33,0,,3888,
3904,2,,1414368374,2,,754,,,2014-10-27 11:06:14,0,,3862,
3906,2,,1414375560,5,,3441,,,2014-10-27 13:06:00,2,,3887,
3907,2,,1414380381,2,,3917,,,2014-10-27 14:26:21,5,,3905,
3908,2,,1414382633,2,,3303,3303,2014-10-27 15:09:54,2014-10-27 15:09:54,0,,3881,
3909,2,,1414384302,0,,1511,-1,2017-04-13 12:57:30,2014-10-27 15:31:42,0,,3905,
3910,2,,1414384580,3,,1667,,,2014-10-27 15:36:20,0,,3905,
3911,2,,1414385020,5,,3919,3922,2014-10-28 08:06:31,2014-10-28 08:06:31,0,,562,
3912,2,,1414385701,2,,90,,,2014-10-27 15:55:01,0,,3454,
3916,2,,1414454356,0,,754,,,2014-10-28 10:59:16,3,,3902,
3919,2,,1414476443,6,,3934,,,2014-10-28 17:07:23,2,,1545,
3920,2,,1414479024,7,,3932,,,2014-10-28 17:50:24,0,,3917,
3922,2,,1414489983,3,,2976,,,2014-10-28 20:53:03,3,,3918,
3926,2,,1414531523,5,,754,754,2015-05-11 11:50:54,2015-05-11 11:50:54,0,,3888,
3927,2,,1414531879,1,,1511,,,2014-10-29 08:31:19,1,,3924,
3931,2,,1414572118,2,,3937,,,2014-10-29 19:41:58,1,,3930,
3933,2,,1414659066,9,,1511,1511,2014-10-30 20:17:16,2014-10-30 20:17:16,3,,3930,
3935,2,,1414660897,3,,3303,,,2014-10-30 20:21:37,0,,3934,
3938,2,,1414669012,3,,3303,,,2014-10-30 22:36:52,0,,3937,
3939,2,,1414669654,3,,1667,,,2014-10-30 22:47:34,0,,3932,
3942,2,,1414708299,1,,3951,,,2014-10-31 09:31:39,1,,3941,
3944,2,,1414817468,4,,1667,,,2014-11-01 15:51:08,0,,3943,
3945,2,,1414817644,2,,3956,,,2014-11-01 15:54:04,0,,1301,
3947,2,,1414916938,1,,1511,,,2014-11-02 19:28:58,1,,3925,
3949,2,,1414941403,4,,1667,,,2014-11-03 02:16:43,2,,3948,
3950,2,,1414947235,1,,754,,,2014-11-03 03:53:55,0,,3941,
3953,2,,1414969945,2,,930,,,2014-11-03 10:12:25,0,,3918,
3954,2,,1414985156,4,,1511,,,2014-11-03 14:25:56,1,,1670,
3959,2,,1415017498,4,,263,,,2014-11-03 23:24:58,1,,3952,
3960,2,,1415017678,2,,1667,,,2014-11-03 23:27:58,0,,3955,
3961,2,,1415024519,1,,3973,1511,2014-11-04 16:13:49,2014-11-04 16:13:49,2,,562,
3965,2,,1415074135,3,,18,,,2014-11-04 15:08:55,0,,3964,
3970,2,,1415090758,2,,2976,,,2014-11-04 19:45:58,1,,3967,
3971,2,,1415090802,5,,1667,,,2014-11-04 19:46:42,0,,3967,
3972,2,,1415092209,7,,3932,9555,2017-08-10 14:12:40,2017-08-10 14:12:40,0,,3930,
3973,2,,1415096571,4,,1667,,,2014-11-04 21:22:51,0,,3968,
3974,2,,1415117426,4,,161,,,2014-11-05 03:10:26,0,,3948,
3977,2,,1415160028,1,,3932,,,2014-11-05 15:00:28,1,,3967,
3980,2,,1415231896,6,,754,,,2014-11-06 10:58:16,0,,3979,
3984,2,,1415338280,5,,3996,,,2014-11-07 16:31:20,1,,1560,
3987,2,,1415385695,9,,3555,,,2014-11-08 05:41:35,3,,3986,
3989,2,,1415421156,3,,4000,4000,2014-11-11 07:54:38,2014-11-11 07:54:38,2,,3988,
3990,2,,1415434582,1,,2085,,,2014-11-08 19:16:22,0,,3956,
3992,2,,1415517991,7,,244,,,2014-11-09 18:26:31,0,,3991,
3994,2,,1415537539,6,,244,244,2014-11-21 16:28:37,2014-11-21 16:28:37,2,,3983,
3995,2,,1415573709,2,,70,,,2014-11-10 09:55:09,2,,3988,
3999,2,,1415738064,2,,389,,,2014-11-12 07:34:24,1,,3996,
4000,2,,1415744616,2,,754,,,2014-11-12 09:23:36,1,,3996,
4003,2,,1415767902,1,,1511,,,2014-11-12 15:51:42,1,,4002,
4004,2,,1415777468,1,,177,,,2014-11-12 18:31:08,1,,4002,
4005,2,,1415780974,1,,1511,1511,2014-11-12 19:36:29,2014-11-12 19:36:29,0,,3993,
4007,2,,1415797819,1,,4007,,,2014-11-13 00:10:19,1,,4002,
4011,2,,1415858549,6,,244,-1,2017-04-13 12:57:30,2014-11-13 17:02:29,0,,3844,
4012,2,,1415858785,0,,244,,,2014-11-13 17:06:25,0,,3829,
4013,2,,1415859589,1,,244,,,2014-11-13 17:19:49,1,,3962,
4014,2,,1415861163,2,,244,,,2014-11-13 17:46:03,1,,3982,
4015,2,,1415862230,4,,244,,,2014-11-13 18:03:50,1,,4006,
4018,2,,1415869089,5,,3923,3923,2014-11-14 22:06:26,2014-11-14 22:06:26,0,,3986,
4019,2,,1415914366,3,,1511,,,2014-11-14 08:32:46,1,,3360,
4023,2,,1416172841,7,,754,3082,2015-02-25 17:19:59,2015-02-25 17:19:59,0,,4022,
4024,2,,1416177143,5,,1511,-1,2017-03-20 10:18:35,2014-11-17 09:32:23,4,,4022,
4025,2,,1416179991,1,,1511,,,2014-11-17 10:19:51,1,,3936,
4026,2,,1416181051,0,,1511,,,2014-11-17 10:37:31,0,,4002,
4029,2,,1416212881,2,,2976,,,2014-11-17 19:28:01,0,,4028,
4030,2,,1416216708,6,,1667,1667,2014-11-17 20:39:07,2014-11-17 20:39:07,0,,4027,
4031,2,,1416225036,4,,3952,,,2014-11-17 22:50:36,0,,3983,
4032,2,,1416285478,2,,244,,,2014-11-18 15:37:58,0,,2112,
4033,2,,1416285975,2,,244,,,2014-11-18 15:46:15,0,,3228,
4035,2,,1416299031,7,,3932,3932,2014-11-18 20:02:55,2014-11-18 20:02:55,7,,4034,
4038,2,,1416328051,3,,4055,,,2014-11-19 03:27:31,0,,3484,
4040,2,,1416347247,7,,1511,-1,2017-05-23 12:37:20,2016-10-27 18:59:49,1,,4034,
4041,2,,1416348036,2,,1511,,,2014-11-19 09:00:36,0,,4039,
4045,2,,1416385268,3,,1667,,,2014-11-19 19:21:08,0,,4044,
4046,2,,1416391165,4,,958,,,2014-11-19 20:59:25,0,,4044,
4049,2,,1416493952,2,,1667,,,2014-11-21 01:32:32,0,,4048,
4050,2,,1416506470,4,,958,,,2014-11-21 05:01:10,3,,4048,
4053,2,,1416630934,3,,70,70,2014-11-22 15:47:10,2014-11-22 15:47:10,0,,4052,
4055,2,,1416739855,4,,958,,,2014-11-23 21:50:55,1,,4054,
4056,2,,1416793419,4,,244,,,2014-11-24 12:43:39,0,,1545,
4057,2,,1416796788,3,,244,,,2014-11-24 13:39:48,0,,4051,
4058,2,,1416797055,3,,3217,,,2014-11-24 13:44:15,0,,3484,
4060,2,,1416804733,2,,244,,,2014-11-24 15:52:13,0,,3915,
4061,2,,1416810712,3,,1667,,,2014-11-24 17:31:52,0,,4054,
4062,2,,1416814377,2,,244,,,2014-11-24 18:32:57,0,,4059,
4063,2,,1416816262,3,,244,,,2014-11-24 19:04:22,0,,3484,
4064,2,,1416819821,1,,3937,,,2014-11-24 20:03:41,0,,4034,
4065,2,,1416820637,1,,3937,,,2014-11-24 20:17:17,0,,4034,
4066,2,,1416824015,0,,3937,,,2014-11-24 21:13:35,2,,4054,
4067,2,,1416838199,3,,2719,,,2014-11-25 01:09:59,2,,4054,
4069,2,,1416873578,1,,1511,,,2014-11-25 10:59:38,1,,4068,
4070,2,,1416876122,1,,754,,,2014-11-25 11:42:02,0,,4068,
4072,2,,1416880400,2,,1511,,,2014-11-25 12:53:20,2,,4071,
4075,2,,1416881029,4,,1511,1511,2014-11-26 10:43:07,2014-11-26 10:43:07,0,,1405,
4077,2,,1416884560,1,,1511,-1,2017-05-23 12:37:20,2014-11-25 14:02:40,0,,4076,
4079,2,,1416891818,3,,3937,,,2014-11-25 16:03:38,0,,4054,
4082,2,,1416906414,2,,3606,,,2014-11-25 20:06:54,0,,3833,
4083,2,,1416908592,6,,1511,,,2014-11-25 20:43:12,1,,4081,
4086,2,,1416923646,3,,1483,,,2014-11-26 00:54:06,0,,4051,
4087,2,,1416948989,5,,1511,,,2014-11-26 07:56:29,0,,4085,
4088,2,,1416969640,13,,1511,-1,2017-04-13 12:57:30,2016-05-30 16:08:09,2,,4080,
4093,2,,1417007807,5,,244,244,2014-11-30 18:21:19,2014-11-30 18:21:19,1,,4089,
4094,2,,1417022825,4,,1667,,,2014-11-27 04:27:05,0,,4081,
4096,2,,1417025655,7,,161,,,2014-11-27 05:14:15,1,,4092,
4101,2,,1417065688,5,,2976,754,2014-11-28 05:02:28,2014-11-28 05:02:28,0,,4100,
4103,2,,1417133823,6,,334,,,2014-11-28 11:17:03,4,,4102,
4104,2,,1417166671,3,,1667,,,2014-11-28 20:24:31,0,,4092,
4107,2,,1417271412,4,,4123,,,2014-11-30 01:30:12,1,,4106,
4108,2,,1417295382,2,,1511,-1,2017-05-23 12:37:20,2014-11-30 08:09:42,1,,1887,
4109,2,,1417318862,4,,4124,244,2014-11-30 15:58:38,2014-11-30 15:58:38,0,,4081,
4110,2,,1417320935,5,,4124,,,2014-11-30 15:15:35,0,,157,
4111,2,,1417322784,1,,4125,,,2014-11-30 15:46:24,0,,3881,
4112,2,,1417323333,2,,244,,,2014-11-30 15:55:33,3,,4097,
4113,2,,1417323468,1,,4125,,,2014-11-30 15:57:48,1,,4008,
4114,2,,1417324066,1,,4125,,,2014-11-30 16:07:46,0,,3383,
4115,2,,1417324450,1,,4125,,,2014-11-30 16:14:10,0,,3626,
4118,2,,1417413134,5,,3952,,,2014-12-01 16:52:14,0,,4091,
4121,2,,1417474103,3,,1511,-1,2017-05-23 12:37:20,2014-12-02 09:59:07,2,,4098,
4123,2,,1417509403,4,,1667,754,2014-12-03 09:08:32,2014-12-03 09:08:32,1,,4122,
4128,2,,1417557217,4,,754,754,2014-12-03 09:02:30,2014-12-03 09:02:30,0,,4125,
